pdate,shunt_name,request_id,subject_id,user_id,exp_time,subject_name
2022-11-07,B,c7e94732-dae4-4a88-b75a-14f012e05edd,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101212003_0bae3939643d2712aec85c2669bcc041,2022-11-07 07:24:50,川渝风味
2022-11-07,B,5e3e1f49-16d7-4726-b125-b052a435b190,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101212003_0bae3939643d2712aec85c2669bcc041,2022-11-07 07:21:43,川渝风味
2022-11-07,B,f52126e0-35f1-4f86-a64a-5bb78d8c0d68,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221106095427_c9acc728aca8050d5bbf9007baa34e5a,2022-11-07 14:28:38,川渝风味
2022-11-07,A,820945bd-2592-4048-b4fb-f3cab9ee2d50,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107130740_b86f515b8b4d87d0220cc5aec22b79e7,2022-11-07 13:30:25,川渝风味
2022-11-07,B,2d47d8d6-5b2b-4a0d-9ffd-147faf3d545a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101212003_0bae3939643d2712aec85c2669bcc041,2022-11-07 06:47:30,川渝风味
2022-11-07,A,58696e87-ea1b-4e2b-82d8-d7ef1595e262,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107212210_ff291a1cadfe1ca06bdec3f362f1d8f5,2022-11-07 21:25:45,川渝风味
2022-11-07,B,1f5565b6-88f8-46f7-8cf1-1e9b540a4e45,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220909171641_5fc3eaee3e11b7f1fac6b456f9563607,2022-11-07 10:24:19,川渝风味
2022-11-07,B,6cc98587-cc19-41b1-896e-ebb290bab646,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220910110604_6141216e10c6cb13d37d85edb6a1b868,2022-11-07 18:17:20,川渝风味
2022-11-07,B,6aa8684f-43e8-4f20-9a9f-bcea73ed0d57,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101193117_487ee8e80926895ccb31018443948097,2022-11-07 15:18:33,川渝风味
2022-11-07,A,80586308-7d81-43d0-9e1b-c4b54e423144,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221106092641_3936ebe0052f71f34af71d5eae264df3,2022-11-07 12:55:49,川渝风味
2022-11-07,B,169a2a83-1b60-49c3-9fdd-271ca07dfad0,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101193117_487ee8e80926895ccb31018443948097,2022-11-07 18:55:34,川渝风味
2022-11-07,A,5bdc3d3c-a71d-43f5-907c-9b35791db055,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107130740_b86f515b8b4d87d0220cc5aec22b79e7,2022-11-07 17:33:38,川渝风味
2022-11-07,A,b7ca2975-6cec-4a26-9831-27bf7e0ae2dd,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107130740_b86f515b8b4d87d0220cc5aec22b79e7,2022-11-07 18:41:08,川渝风味
2022-11-07,B,4bc10a04-5e4b-4b47-ae74-77e26140158a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101193117_487ee8e80926895ccb31018443948097,2022-11-07 14:52:21,川渝风味
2022-11-07,B,2e274472-82cf-4c4c-b797-47941ed79b5d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101193117_487ee8e80926895ccb31018443948097,2022-11-07 17:04:49,川渝风味
2022-11-07,A,62f6ba28-4b78-43c1-80ff-eddf4e5431da,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221106092641_3936ebe0052f71f34af71d5eae264df3,2022-11-07 12:56:41,川渝风味
2022-11-07,B,5ee1953e-3899-4c80-94ef-66bc6ea4859a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101192947_2285faa6ea9a6a2c8510535efbbbd4a7,2022-11-07 15:54:15,川渝风味
2022-11-07,B,896495ee-fc94-4845-a62c-ed179e3caa3a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221106085631_f793fd9a8a9dd250b3ded1bdf8b264db,2022-11-07 10:30:14,川渝风味
2022-11-07,A,be895b06-6fbc-4f6f-867d-966e89037cdc,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107203642_5f933dd4064be8bfc08f8e8691b6ad93,2022-11-07 20:40:44,川渝风味
2022-11-07,B,e4f9c0e7-06cf-42bd-8ea9-d0c29e2b2c3b,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101184231_e9b89af0e847377ffc40fe820b2ca580,2022-11-07 18:41:07,川渝风味
2022-11-07,B,069fa4e5-4b55-4196-8f6e-b2b1f95f3b26,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211113204754_6e92f7c31a37c6178db149ef97b3b0a1,2022-11-07 16:33:03,川渝风味
2022-11-07,A,c9ab2f81-59c7-4670-b375-a9a82a320a0d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211114152120_b7529e485a1bc69bf726702aa4513d17,2022-11-07 13:24:14,川渝风味
2022-11-07,B,391bf166-5b6c-4f97-a7a8-64daccd1cf82,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101184231_e9b89af0e847377ffc40fe820b2ca580,2022-11-07 18:40:57,川渝风味
2022-11-07,B,50303d4d-8d9a-4715-9fc6-2985aa4fa651,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101184231_e9b89af0e847377ffc40fe820b2ca580,2022-11-07 12:39:59,川渝风味
2022-11-07,B,86e29227-d26b-4c12-9bad-c296de389bb4,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220910231627_da0aea1d630b4c3e383902062bcaadb5,2022-11-07 21:28:46,川渝风味
2022-11-07,B,0caf799a-16ef-4925-a130-6d047dff3b59,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220910231627_da0aea1d630b4c3e383902062bcaadb5,2022-11-07 12:22:12,川渝风味
2022-11-07,B,6fca04ad-2e7a-46aa-8ad7-9feef8361a95,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220910231627_da0aea1d630b4c3e383902062bcaadb5,2022-11-07 21:26:03,川渝风味
2022-11-07,B,9ef1e16b-6aec-4606-9f0a-c017416c9159,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220911105512_24b0c5293808cb12cecf81887b8b383e,2022-11-07 13:19:31,川渝风味
2022-11-07,A,bae4a40a-d19a-4262-b35b-4fb05078271a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211114152120_b7529e485a1bc69bf726702aa4513d17,2022-11-07 13:20:39,川渝风味
2022-11-07,A,1c223116-f746-4a85-aea6-76bb13798049,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211114152120_b7529e485a1bc69bf726702aa4513d17,2022-11-07 13:20:58,川渝风味
2022-11-07,A,1f499d74-2bc8-420e-8c90-3aad66e39e1c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211114152120_b7529e485a1bc69bf726702aa4513d17,2022-11-07 13:24:27,川渝风味
2022-11-07,B,b81f5123-3f9c-43db-9156-72036ebdc95c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101181825_bbe1a425adb7fbf5796d56421d64a9f2,2022-11-07 03:16:05,川渝风味
2022-11-07,B,6bbcc481-565a-4346-b016-19ee488cf144,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211116010159_7dc7615773fbc4fac69da3b3780dd86c,2022-11-07 12:22:32,川渝风味
2022-11-07,B,ea5a3e90-7d95-4e90-9b0c-6f17a1149b85,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101181825_bbe1a425adb7fbf5796d56421d64a9f2,2022-11-07 13:37:35,川渝风味
2022-11-07,B,e9110b96-71dc-4ba0-b0a0-3b6070d2f653,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101181825_bbe1a425adb7fbf5796d56421d64a9f2,2022-11-07 03:27:15,川渝风味
2022-11-07,B,67898068-3768-4c3a-90af-56300bc3b61b,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211116010159_7dc7615773fbc4fac69da3b3780dd86c,2022-11-07 17:24:50,川渝风味
2022-11-07,B,6b69ecae-887a-490e-a2c4-ead89fd35342,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101181825_bbe1a425adb7fbf5796d56421d64a9f2,2022-11-07 01:32:56,川渝风味
2022-11-07,B,86a2e120-dbb4-46b2-9a17-68f93f04b0b4,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221101181825_bbe1a425adb7fbf5796d56421d64a9f2,2022-11-07 10:09:11,川渝风味
2022-11-07,B,1ef837da-3d67-4da9-9f13-76aa9b5864a2,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220911185035_4515d22a3d3222807cf297adacb0babc,2022-11-07 17:36:09,川渝风味
2022-11-07,B,21aa8e6a-26c7-4c48-8615-cf6fdb52c53c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220912234642_38fe373f481b5fcc8509901d28b869cb,2022-11-07 10:49:58,川渝风味
2022-11-07,B,747ed44c-8dbc-4a3a-b65a-eaf611243673,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220912234642_38fe373f481b5fcc8509901d28b869cb,2022-11-07 13:21:24,川渝风味
2022-11-07,B,156a96a8-8ac3-4e32-878d-93a034e91582,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220912234642_38fe373f481b5fcc8509901d28b869cb,2022-11-07 16:20:41,川渝风味
2022-11-07,B,99ec8c84-35a0-4e0e-a601-9fcb9825451d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913161107_cf62014f95cc709aa99d3a650c09cabb,2022-11-07 08:51:44,川渝风味
2022-11-07,B,ff91230c-d839-4d90-8cbb-f32401fa2bc2,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913161107_cf62014f95cc709aa99d3a650c09cabb,2022-11-07 14:55:13,川渝风味
2022-11-07,B,8cc959d0-490d-43d7-8050-bde0a1e0f6ca,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913161107_cf62014f95cc709aa99d3a650c09cabb,2022-11-07 08:40:54,川渝风味
2022-11-07,B,6398b06e-c749-454c-b766-7875ff1968f3,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913161107_cf62014f95cc709aa99d3a650c09cabb,2022-11-07 16:20:40,川渝风味
2022-11-07,B,cbcfbad6-e97d-4a80-9fc4-6f428dde2fd1,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913161107_cf62014f95cc709aa99d3a650c09cabb,2022-11-07 08:52:21,川渝风味
2022-11-07,B,b3580e07-9c5a-4c26-af47-fa7249b8287c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913170448_828b5f765d65db7b995a1e4356d29919,2022-11-07 16:55:45,川渝风味
2022-11-07,B,4a3f7691-79f1-4f7b-a6f3-6044c8c66614,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913184821_f122566e5cb0fb3f9bf6bc48bd0be45b,2022-11-07 13:59:10,川渝风味
2022-11-07,B,2e680935-04d0-4b98-9442-dc5b77de744b,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913214501_e9696ab8c4df5957782f4b61fea52e6d,2022-11-07 17:25:35,川渝风味
2022-11-07,B,96a20001-b619-4d77-999c-839c4e8f4ccc,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913214501_e9696ab8c4df5957782f4b61fea52e6d,2022-11-07 17:25:23,川渝风味
2022-11-07,B,3727813a-396d-4e66-bb9b-19aade1b51bb,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220913224732_6d129c10bf0b2c110e6f8a2489010fff,2022-11-07 09:18:29,川渝风味
2022-11-07,B,3594e93a-c600-4013-8fbc-13138de1a232,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914143632_ac2640427815b0fd8eb77460690e22a8,2022-11-07 19:20:19,川渝风味
2022-11-07,B,e8298d97-0595-4174-bd9d-c0eb3a555f1c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914143632_ac2640427815b0fd8eb77460690e22a8,2022-11-07 16:25:24,川渝风味
2022-11-07,B,5ea639c0-155f-4cdf-9122-7395d7619771,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914143632_ac2640427815b0fd8eb77460690e22a8,2022-11-07 17:25:14,川渝风味
2022-11-07,B,e1bfbeef-90ab-423e-8827-4f8ef688c983,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914143632_ac2640427815b0fd8eb77460690e22a8,2022-11-07 15:16:34,川渝风味
2022-11-07,B,356fbb90-9e2e-4519-9a48-0a40d3700f8f,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914143632_ac2640427815b0fd8eb77460690e22a8,2022-11-07 18:23:28,川渝风味
2022-11-07,B,5847e841-0367-4a27-8686-2dbdafa7873e,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914153547_3ebe4b7a9f68e92589d3cc0b795f3eab,2022-11-07 10:13:47,川渝风味
2022-11-07,B,d93bf091-b768-417b-9c5a-ccdeb61bed08,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914153547_3ebe4b7a9f68e92589d3cc0b795f3eab,2022-11-07 17:49:55,川渝风味
2022-11-07,B,f8285025-265f-4166-bd24-b9498e2ee8e2,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914192655_fc324208e7629831e361a3b80863feb9,2022-11-07 17:43:21,川渝风味
2022-11-07,B,de925a60-fcd9-4344-99b9-2b6bf9c88ef1,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914232124_1d63be01efb440ae97b58a8b1da4ad04,2022-11-07 11:21:41,川渝风味
2022-11-07,B,5e036df8-5cca-4f33-ad38-339fdd65d0e4,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220914232124_1d63be01efb440ae97b58a8b1da4ad04,2022-11-07 18:16:56,川渝风味
2022-11-07,B,7ece1dfc-2c42-48ef-91bc-7e2ef08a1d47,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915104346_8acb0ecf7ae239cbf6fa57ef24bcecb4,2022-11-07 11:09:35,川渝风味
2022-11-07,B,7e7dbcdf-e4b1-42ac-a521-15000e351bdd,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915172713_d3c8ff5c0fb4a12ca8246b660d3b4f06,2022-11-07 11:09:58,川渝风味
2022-11-07,B,a0fd7385-8a01-4636-b51b-aafa08a8007c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030215659_ec0ba5626e52e1b305f7d07b1889a04e,2022-11-07 17:01:07,川渝风味
2022-11-07,B,933c2f01-8392-4785-b926-8dfd9a253740,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211123202230_83988d7225c4cdd7aa62fc690f30351d,2022-11-07 10:42:11,川渝风味
2022-11-07,B,29b838d1-1ad8-4701-b978-83dc550be4a2,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030215659_ec0ba5626e52e1b305f7d07b1889a04e,2022-11-07 16:33:19,川渝风味
2022-11-07,B,637f4863-6958-4c6e-9a3f-961777ef2dbb,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030215659_ec0ba5626e52e1b305f7d07b1889a04e,2022-11-07 14:41:05,川渝风味
2022-11-07,B,dda8092d-ffbf-40e1-a332-1babde2e7adf,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211203085431_8d6828137b11839ecc17950cc3a0c10c,2022-11-07 18:51:44,川渝风味
2022-11-07,B,4a4023a1-956d-486f-a6dc-26055a995997,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211203085431_8d6828137b11839ecc17950cc3a0c10c,2022-11-07 18:50:29,川渝风味
2022-11-07,B,8bc1b543-52bf-44da-998d-923685e8a0f9,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030215659_ec0ba5626e52e1b305f7d07b1889a04e,2022-11-07 19:11:17,川渝风味
2022-11-07,B,96652b9b-fb96-4b01-aadf-03f57f6caf6f,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107130022_1e0a043df2d22caeededf6567ee9c492,2022-11-07 19:17:12,川渝风味
2022-11-07,B,ace8f402-215b-4e34-9084-f1cd793ddc68,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915191253_2d4ab18aeb77a0e0ff11081f6fa327fa,2022-11-07 15:20:11,川渝风味
2022-11-07,A,3937a75c-ecc8-4e5f-9d64-2d26f0a02a5e,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 19:12:20,川渝风味
2022-11-07,A,a07f8ae4-896a-4270-8198-3b931e586810,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 17:08:50,川渝风味
2022-11-07,A,f3913147-c1b0-4f3d-a73f-d6928035c5f0,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 17:08:57,川渝风味
2022-11-07,B,33bbca91-2ca2-4e6c-9160-51ef339ead5d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030204045_6fe70633bd41329b85a883a774a4609d,2022-11-07 11:57:46,川渝风味
2022-11-07,B,ad5e23a2-3d19-4ad6-84df-1cd178251b13,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221107130022_1e0a043df2d22caeededf6567ee9c492,2022-11-07 19:17:24,川渝风味
2022-11-07,B,4f8d7ac1-7069-456b-a2db-a172553f58c4,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030194321_b6dfb828fdd6785b5199a039e4b878a4,2022-11-07 17:30:16,川渝风味
2022-11-07,A,3b6b7933-bbb3-4cfa-9f75-f5afabea6ccf,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221106014443_31f30644744dd4bba14b7a1d8dc8378d,2022-11-07 03:10:38,川渝风味
2022-11-07,A,2ca7061c-10fa-4c8a-aa8b-87f50e7b21e8,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 18:30:07,川渝风味
2022-11-07,A,61783f7a-86a9-41e7-a6d3-d68f82950f58,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 20:19:32,川渝风味
2022-11-07,A,dc82ccfa-cb10-4877-8db5-b238ebffcf4d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 19:00:54,川渝风味
2022-11-07,A,c775de4d-a4fb-4423-bcb7-655990e9e41c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 17:08:57,川渝风味
2022-11-07,B,0c1eadb3-7bf2-46e3-9967-08b243635b0a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211203085431_8d6828137b11839ecc17950cc3a0c10c,2022-11-07 21:59:43,川渝风味
2022-11-07,B,5791cc49-2ec0-47de-ab37-2c985cc74a55,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211203085431_8d6828137b11839ecc17950cc3a0c10c,2022-11-07 18:48:20,川渝风味
2022-11-07,B,663b9d66-45d9-4f9f-a7f9-c6351454d150,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030155840_56e8257321caaface63c6bace94e51bf,2022-11-07 14:06:02,川渝风味
2022-11-07,B,52996139-9377-44cf-80e6-4f7a76ea6144,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030155840_56e8257321caaface63c6bace94e51bf,2022-11-07 14:10:20,川渝风味
2022-11-07,B,80cf9e0a-5c69-4c63-9532-b308660e1023,20220124150817_d66aa5b7e58c2b8233024123212401b3,20211203085431_8d6828137b11839ecc17950cc3a0c10c,2022-11-07 18:47:37,川渝风味
2022-11-07,B,781ed02f-aee3-42d7-ba4c-b3160f65a192,20220124150817_d66aa5b7e58c2b8233024123212401b3,20221030155840_56e8257321caaface63c6bace94e51bf,2022-11-07 14:10:32,川渝风味
2022-11-07,A,3eec66c6-90dc-482e-863d-faaccacbc87e,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220915201653_043cc6f976e74e75d1b190740d5eab02,2022-11-07 17:08:50,川渝风味
2022-11-07,B,06b40d0a-489a-480b-8360-c32913ebab72,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220918223813_357bfc62b3319f6fc017d4d96d7c9664,2022-11-07 03:44:56,川渝风味
2022-11-07,B,7ebcd111-2515-48b7-9bce-123b6e92469b,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921102339_80dd96027494200f6c593fdbb6396083,2022-11-07 07:07:24,川渝风味
2022-11-07,B,1d66c94c-d01c-4016-a801-36d6fa839682,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921102339_80dd96027494200f6c593fdbb6396083,2022-11-07 00:13:21,川渝风味
2022-11-07,B,830372d5-d423-4812-8773-6b93cf47c1aa,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921102339_80dd96027494200f6c593fdbb6396083,2022-11-07 16:35:33,川渝风味
2022-11-07,B,a18e833d-7f62-4a81-8706-a2e34b01a75d,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921151628_03b357f8c0ead461f1c03240cc8f1c52,2022-11-07 13:33:32,川渝风味
2022-11-07,B,69653c50-58ec-4549-be6b-10d19617eabd,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921151628_03b357f8c0ead461f1c03240cc8f1c52,2022-11-07 08:24:10,川渝风味
2022-11-07,B,0a925cda-5834-4578-b3fc-1b63b5b8b0c7,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220921151628_03b357f8c0ead461f1c03240cc8f1c52,2022-11-07 11:04:41,川渝风味
2022-11-07,B,a48d96b5-0fbf-40f1-8841-018eabd6198c,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220923010408_a0aa5f81dc8e8aca7e9e6f9886b35397,2022-11-07 18:18:38,川渝风味
2022-11-07,B,2408ae13-db60-49a5-b11b-a21917389a77,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220923015035_69b0b2a4feaf74a87d3fd81b57c53373,2022-11-07 02:01:53,川渝风味
2022-11-07,B,67c4148a-0186-43a2-9c54-89b4da26202a,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220923015035_69b0b2a4feaf74a87d3fd81b57c53373,2022-11-07 11:26:53,川渝风味
2022-11-07,B,73d97bb8-1a18-4d44-bd81-741637ff1528,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220925175457_52389592f52817f35bce491c75f12903,2022-11-07 06:28:32,川渝风味
2022-11-07,B,dfe25b56-ec59-4ae8-ae92-9e0ecc379abf,20220124150817_d66aa5b7e58c2b8233024123212401b3,20220925175457_52389592f52817f35bce491c75f12903,2022-11-07 06:25:56,川渝风味
