request_id,subject_id,pdate,user_id,click_time,menu_id,menu_name,shunt_name,subject_name
61c44961-1635-41cb-bf14-738e28f14a1c,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220704131255_b633f1535e052db2b4a278636a09b95f,2022-11-07 21:19:45,20220119104737_fb052a26141672dfd966822ea01199ea,辣椒炒肉,B,快手家常菜
5d7d775d-fbf0-46c1-b4ea-21f79b926fe3,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220605115753_74567c8f3a34a222fede3c80edb4f895,2022-11-07 12:22:43,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,B,快手家常菜
4be5ee56-e022-4a88-a486-26c19708a85f,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221106134639_de367408f458fcd163a28fdade11ca16,2022-11-07 19:05:07,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,B,快手家常菜
49ed8e56-42c9-4668-8924-da9abb807b9a,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221104214007_5c828e9065baaf393d357f0a2f46048f,2022-11-07 21:15:06,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,A,快手家常菜
49ce6240-9943-4e76-ab74-8c3f6eae9a52,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220530152826_808d78674cb77d8c73e63294535a0aa4,2022-11-07 20:02:19,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
4362f59e-2053-42c0-a800-cb9daba420c9,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221104154639_be13ce4a6888c560ead84c627db01a48,2022-11-07 06:05:42,20211201131418_5c785870ca744c19521af65ab83fe2e4,蚝油生菜,B,快手家常菜
428e6da9-6513-4dfb-83b4-26274cf0432a,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20210602113700_c82a83a3bce53c8c7cadc6694e649f96,2022-11-07 00:02:02,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,B,快手家常菜
3e7166e6-500c-4368-9893-12f1ab568aa2,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221014153210_aac29dbe63e8d357d1a94a7bcfcf5e78,2022-11-07 17:09:27,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,B,快手家常菜
307cf3c3-316d-41f4-8fa4-0b585c46208b,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220929174002_73731e64c99d556324386793ab07a541,2022-11-07 16:00:57,20220119104737_fb052a26141672dfd966822ea01199ea,辣椒炒肉,B,快手家常菜
2fd3c9e9-dcbb-4632-903b-e104332bf6d4,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221107163040_9a917c6b8ac0e672b653765602a9cf53,2022-11-07 22:52:44,20211201131418_5c785870ca744c19521af65ab83fe2e4,蚝油生菜,B,快手家常菜
28e1ce14-d261-478e-89b7-a364fc62b7fe,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221012011823_c40667ebb99c03ce1918a0c65a663ccf,2022-11-07 17:55:11,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,B,快手家常菜
27958a83-f301-4358-bd14-89465a5fbeef,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221005091639_4ce3a4bc218667afccb394c914ee8f71,2022-11-07 12:12:54,20220119104737_fb052a26141672dfd966822ea01199ea,辣椒炒肉,B,快手家常菜
209a2788-b9d6-4f7d-9e12-3055141112c6,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221104214007_5c828e9065baaf393d357f0a2f46048f,2022-11-07 20:40:17,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,A,快手家常菜
1c223116-f746-4a85-aea6-76bb13798049,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20211114152120_b7529e485a1bc69bf726702aa4513d17,2022-11-07 13:21:35,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,A,快手家常菜
1b84187a-5c33-4e2d-920c-c770b7272c75,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20210112194453_de64b5dd2b583bc378865f72e260fcc7,2022-11-07 13:09:14,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,B,快手家常菜
19496c4d-0c48-4b8f-97f0-469408cca0d2,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221107133822_19da4caae03a1b13428bd2524b0e2df1,2022-11-07 14:49:13,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
0c3160fc-3e90-48de-9351-e52ad9933ba7,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220621112201_6f97abd2d31e88d41cc1f79780c28a85,2022-11-07 17:50:49,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,B,快手家常菜
0bfe4e9b-6afd-42ef-8373-07919483bb03,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221102225956_3eb314f31633cf883016550feb0dad65,2022-11-07 11:34:00,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,B,快手家常菜
0a8caa25-7a27-428e-9443-d10bf18b85dd,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221028161218_c80a0e8381d4df54cab88aee79964d07,2022-11-07 18:48:55,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,B,快手家常菜
0647b0e1-2205-4bcb-93e4-1554542e26f3,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20221010194806_2de212fb6810f8fb73938cb55907636d,2022-11-07 14:28:55,20220119104737_fb052a26141672dfd966822ea01199ea,辣椒炒肉,B,快手家常菜
0513f3b0-8129-412c-8940-28339b68400d,20220124150845_937cc36432b395f1a2f664bfa738ac4f,2022-11-07,20220622224846_433b597072f1f9aea3d89cbe75d1e320,2022-11-07 11:59:10,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,B,快手家常菜
8df1c6ef-c1fa-4948-9655-0c6e7ee3ffe8,220124135607,2022-11-07,20221106200157_af2262ddcaa84763889c2c852e9eb80c,2022-11-07 12:15:14,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,简单不翻车
26b7b6ac-b5ad-46f2-bb41-5ffd45e66be1,220124135607,2022-11-07,20220315180429_2c10a52ce07ab7d9fbd87ea576735f57,2022-11-07 14:16:58,20211129175801_93a9cba282275c5445b37d7e65aa081b,蒜蓉菜心,A,简单不翻车
1fa03f2c-ab4b-48c6-a74f-6990eab3ded0,220124135607,2022-11-07,20221102134638_ff641bebbab0195a94d3707a1bed01d1,2022-11-07 09:29:25,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,简单不翻车
1fa03f2c-ab4b-48c6-a74f-6990eab3ded0,220124135607,2022-11-07,20221102134638_ff641bebbab0195a94d3707a1bed01d1,2022-11-07 09:30:31,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,简单不翻车
1cb9ea9a-b650-41cc-a715-6adebe96dcad,220124135607,2022-11-07,20221103174830_b64ceb3c31121d9d046dd23975a675fd,2022-11-07 14:41:45,20211124183311_02a19596bf678f74939d5dff3511a89c,肉末茄子,A,简单不翻车
6a894e34-1bdc-4730-94d8-f6b522e1684d,220124135607,2022-11-07,20221102134638_ff641bebbab0195a94d3707a1bed01d1,2022-11-07 09:49:36,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,简单不翻车
9c5349d1-0ffa-44f8-aef7-a96987f99c7b,220124135607,2022-11-07,20220816144228_bd08e853e314a40a1936f46dc292d1fb,2022-11-07 21:12:32,20211124183311_02a19596bf678f74939d5dff3511a89c,肉末茄子,A,简单不翻车
26b7b6ac-b5ad-46f2-bb41-5ffd45e66be1,220124135607,2022-11-07,20220315180429_2c10a52ce07ab7d9fbd87ea576735f57,2022-11-07 14:17:23,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,简单不翻车
b1565fa7-e753-4653-90e6-662d748798ee,220124135607,2022-11-07,20221011104824_73e8d2575ff19abbcd753aafebfb159b,2022-11-07 12:07:46,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,简单不翻车
469eb67b-8d26-4511-aae0-36fcfba91831,220124140121,2022-11-07,20220407160729_79178a8f96316d307ca1e379c2959c53,2022-11-07 14:04:04,20211124183305_c96e9fb267149983bab7bb5861f56cba,蒜香蜜汁鸡腿,A,肉食主义
ffdc14af-5ca0-467d-9384-b6094c868a7d,220124140121,2022-11-07,20221003123704_9211a670f3803478f4e7d776f6030f4c,2022-11-07 13:29:50,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
698d1251-4cec-48e4-9ee5-bc888921004f,220124140121,2022-11-07,20221009135703_54bc785d1f5461ceab271803323a0f03,2022-11-07 10:44:07,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
e7be5c09-4c54-4d12-87d0-24e8d6f93cc8,220124140121,2022-11-07,20220613103051_8eda3c3f953720fc7cd07d7ec0d568d9,2022-11-07 09:26:52,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
ab0c7068-6ae2-41eb-854e-163c41df86a1,220124140121,2022-11-07,20221026115125_76f1580aa94a8fc300a0c9496fa5d798,2022-11-07 18:57:22,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
e7be5c09-4c54-4d12-87d0-24e8d6f93cc8,220124140121,2022-11-07,20220613103051_8eda3c3f953720fc7cd07d7ec0d568d9,2022-11-07 09:26:37,20211125140947_f49884b0951699c20f91c9e1ca092077,宫保鸡丁,A,肉食主义
12225d8d-ed19-4559-b051-70b5e7c0ead3,220124140121,2022-11-07,20221106014443_31f30644744dd4bba14b7a1d8dc8378d,2022-11-07 09:56:21,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
89e39b9c-5185-49dc-bfe2-313e6737fdf6,220124140121,2022-11-07,20221026115125_76f1580aa94a8fc300a0c9496fa5d798,2022-11-07 19:02:35,20220216133507_27a9886da6bd1fabe05898b87b68d60c,辣炒鱿鱼,A,肉食主义
469eb67b-8d26-4511-aae0-36fcfba91831,220124140121,2022-11-07,20220407160729_79178a8f96316d307ca1e379c2959c53,2022-11-07 14:07:14,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
12225d8d-ed19-4559-b051-70b5e7c0ead3,220124140121,2022-11-07,20221106014443_31f30644744dd4bba14b7a1d8dc8378d,2022-11-07 09:57:07,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
d6d453aa-6c9e-4cd7-9eac-f76a8d0aa9de,220124140121,2022-11-07,20221026115125_76f1580aa94a8fc300a0c9496fa5d798,2022-11-07 19:13:00,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
89e39b9c-5185-49dc-bfe2-313e6737fdf6,220124140121,2022-11-07,20221026115125_76f1580aa94a8fc300a0c9496fa5d798,2022-11-07 19:02:37,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
469eb67b-8d26-4511-aae0-36fcfba91831,220124140121,2022-11-07,20220407160729_79178a8f96316d307ca1e379c2959c53,2022-11-07 14:05:39,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
73985192-c58f-461c-9805-f760939a23c8,220124140121,2022-11-07,20221026131916_6f974852dbf5ac90cbdf3d5e5f12214c,2022-11-07 11:59:23,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
89e39b9c-5185-49dc-bfe2-313e6737fdf6,220124140121,2022-11-07,20221026115125_76f1580aa94a8fc300a0c9496fa5d798,2022-11-07 19:00:53,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
a6f042dd-5415-4674-9bd6-3e1ffc1c51e5,220124140121,2022-11-07,20221009135703_54bc785d1f5461ceab271803323a0f03,2022-11-07 10:44:54,20211130112717_ba5e934383b3cfe3201f9a1c1dc8531f,回锅肉,A,肉食主义
58992ffb-c177-4036-9ba3-8ee370d704e2,220124140121,2022-11-07,20220813201334_95e122796f8a6ec46ae356685979bc11,2022-11-07 14:41:30,20211215110430_2e0e6cdf5dc0a9751b8a7744f0feed9c,小炒黄牛肉,A,肉食主义
719b47de-7f73-4fe1-a8f5-1cabed897b70,220124145524,2022-11-07,20201104210027_3305e5fb9ac1745300000cec3029191a,2022-11-07 16:51:05,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
6e481de2-6ac5-4200-91a5-15d12770e5c8,220124145524,2022-11-07,20220520230119_23700cba3687cf2169eb65712984a6d6,2022-11-07 12:39:36,20211124183257_6175314b75dcaff2ed9605d4c5315859,茄汁花菜,A,快手家常菜
6d3da229-0b1c-487a-b2cb-b351960516d6,220124145524,2022-11-07,20221103181427_bc55a3d0f5dc1825562e91e0df7339da,2022-11-07 15:46:51,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,快手家常菜
6c2bdc7e-83cb-4035-9309-bfc4ef3871a1,220124145524,2022-11-07,20221105181323_b97a5062649cff0c01300590066a62af,2022-11-07 17:37:56,20211124183257_6175314b75dcaff2ed9605d4c5315859,茄汁花菜,A,快手家常菜
6c2bdc7e-83cb-4035-9309-bfc4ef3871a1,220124145524,2022-11-07,20221105181323_b97a5062649cff0c01300590066a62af,2022-11-07 17:37:38,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
5f96df1d-0c43-4951-9a86-d945f76eef18,220124145524,2022-11-07,20220323120406_f5f8972a6e3a8bcc6dfd5f3ebdfed8bb,2022-11-07 20:43:47,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,快手家常菜
5caa256a-7dc5-4a04-822e-0b566b7e1561,220124145524,2022-11-07,20221105180431_4d796cb84af636057aa55641f1a4e57e,2022-11-07 08:14:53,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
5caa256a-7dc5-4a04-822e-0b566b7e1561,220124145524,2022-11-07,20221105180431_4d796cb84af636057aa55641f1a4e57e,2022-11-07 08:02:59,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
5caa256a-7dc5-4a04-822e-0b566b7e1561,220124145524,2022-11-07,20221105180431_4d796cb84af636057aa55641f1a4e57e,2022-11-07 08:05:46,20211110143656_6a9cdbd54023df018dc53b3a27ff5e0f,油焖茄子,A,快手家常菜
c5d7bc4e-a252-4f82-ad8c-37ba4d7b508a,220124145524,2022-11-07,20221011104824_73e8d2575ff19abbcd753aafebfb159b,2022-11-07 12:06:36,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
553bb9f9-4ca4-4fc0-b131-3fa90f615411,220124145524,2022-11-07,20220811194719_ef75c328aa1950298c8763f52c414a12,2022-11-07 18:11:04,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
4da69b99-0349-4a73-a3b1-62e978265450,220124145524,2022-11-07,20221106203201_7f706b69eb3e5a04d3c9d06fc55c7a8c,2022-11-07 23:36:45,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
064fbee2-7c1a-41a3-b13e-afe65402d9d0,220124145524,2022-11-07,20221013210328_c23375636684e3f304e4f1d8e4c58e79,2022-11-07 18:53:10,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
4b124d2b-eadd-4934-9c6e-95fb50793f7e,220124145524,2022-11-07,20221030082317_a6bb872acc203c6c5140c06c76c6b8ed,2022-11-07 19:03:40,20211124183257_6175314b75dcaff2ed9605d4c5315859,茄汁花菜,A,快手家常菜
e1b3e6fc-48e9-4155-ab33-e90cac7571d3,220124145524,2022-11-07,20221101222723_49de57945226051e80eaa9fafa673ccd,2022-11-07 10:43:14,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,A,快手家常菜
435ad064-7126-4417-857b-2bf29238a63e,220124145524,2022-11-07,20221103154408_5cb4077f09c14ac6d473819793c648ec,2022-11-07 15:57:36,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
f3ea99fb-f141-4411-9596-1369e4274a14,220124145524,2022-11-07,20220918075626_c2cbcee05a7cbee6d531fd034004ff99,2022-11-07 14:54:44,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,快手家常菜
0d317a26-803b-461e-9874-426c354deff6,220124145524,2022-11-07,20221102184509_c1642366ee272bd2d60fcd8711b22523,2022-11-07 11:27:57,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,A,快手家常菜
3e10969a-9409-45c9-9263-5a2b36e3afa3,220124145524,2022-11-07,20220828160547_88d3a804ac9124feaee608288d989da0,2022-11-07 00:31:05,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
3e10969a-9409-45c9-9263-5a2b36e3afa3,220124145524,2022-11-07,20220828160547_88d3a804ac9124feaee608288d989da0,2022-11-07 00:32:07,20211201131418_5c785870ca744c19521af65ab83fe2e4,蚝油生菜,A,快手家常菜
3e10969a-9409-45c9-9263-5a2b36e3afa3,220124145524,2022-11-07,20220828160547_88d3a804ac9124feaee608288d989da0,2022-11-07 00:31:59,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
3de7e1e9-5a11-40e0-8640-c5bfa48c3119,220124145524,2022-11-07,20221102194916_c0c1b88e9b38e765502e0aee68a8a837,2022-11-07 10:34:28,20211217113304_b5528e8c5eca28d94f77d67a78d14e16,青椒炒蛋,A,快手家常菜
2a8a208c-04cc-43b2-9d7e-0bb4fe7a9951,220124145524,2022-11-07,20221030090706_adadfc171fda5de4b76b798464d91c9b,2022-11-07 18:23:04,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,A,快手家常菜
29479589-cc77-4eb7-bcf5-f564672304b9,220124145524,2022-11-07,20220308195456_08e38d8576fb680b9b090a7f8ec37a11,2022-11-07 01:30:07,20211201131418_5c785870ca744c19521af65ab83fe2e4,蚝油生菜,A,快手家常菜
26b7b6ac-b5ad-46f2-bb41-5ffd45e66be1,220124145524,2022-11-07,20220315180429_2c10a52ce07ab7d9fbd87ea576735f57,2022-11-07 14:18:10,20211130102404_805c39747474e88e5fe7bb353b44312e,西红柿炒蛋,A,快手家常菜
931a033c-8218-4187-83f6-c6493a28c816,220124145524,2022-11-07,20221007153915_fb363e6fdeb8647c05ed823c58726b26,2022-11-07 11:45:59,20211110135115_1083e60f3df429d0fafb9441fef7abba,蒜蓉菠菜,A,快手家常菜
8c8d31c9-0e97-42aa-b569-8ac2d7864333,220124145524,2022-11-07,20221104190032_0e51bbc3299ffaef752b3f040fa58cf8,2022-11-07 21:20:50,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
87781d07-68e8-49bc-801f-e61918ccf4e4,220124145524,2022-11-07,20220912194155_1f5403a3c1299449ea32b07814f422be,2022-11-07 21:51:59,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
ab63e770-97c2-41aa-bc70-713977755c0a,220124145524,2022-11-07,20221102184509_c1642366ee272bd2d60fcd8711b22523,2022-11-07 12:27:01,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,A,快手家常菜
838ad78d-36f3-4e28-86e1-529012466f91,220124145524,2022-11-07,20221030152939_da32c94ef3318903faba5de6e0951452,2022-11-07 13:36:17,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
7cfb9ff9-e099-49ab-929c-acea2fd4e533,220124145524,2022-11-07,20221007203659_cc447b8a62a1c0354b5a455c5742470d,2022-11-07 17:53:27,20211125170244_49f69cbaac380eeb3ca54ba87fc15b09,酸辣土豆丝,A,快手家常菜
09ec059b-d807-4e36-b7e5-7da8a9d63523,220124145524,2022-11-07,20221102105419_6f94cc872b31dd755dc097fde7bc40bf,2022-11-07 21:44:24,20220105155437_04961a9885801579c29d89122accd836,芹菜牛肉丝,A,快手家常菜
2047bbb8-1ca5-4b12-a187-8bef88e942eb,220124145524,2022-11-07,20221105133622_dfc4e857b162f0f01c5308705c98e2a1,2022-11-07 18:36:46,20211201154729_7b5ec0223ee7fa600667e2d1cdb3df04,麻婆豆腐,A,快手家常菜
8802a3e2-38fe-4f7d-b6ac-a1af32a09cf6,220124150052,2022-11-07,20221031113522_e1a17450fb82137a1a8f3f7e30fe2952,2022-11-07 19:09:18,20220324135712_e682715c7e407613d077bba5bbd4dd15,干锅花菜,A,川渝风味
5d5a5f01-d06f-4de9-a979-14606ccd9c2b,220124150052,2022-11-07,20221015122703_89fcb8adc2027e251a0b1542b73fb08d,2022-11-07 22:41:25,20211124183318_aa38f2a924e8f70eeaaac14364259bb3,鱼香茄子,A,川渝风味
8802a3e2-38fe-4f7d-b6ac-a1af32a09cf6,220124150052,2022-11-07,20221031113522_e1a17450fb82137a1a8f3f7e30fe2952,2022-11-07 19:09:13,20211115122950_4ce4a06a2546c696efe6c7d263f118bd,虎皮青椒,A,川渝风味
8802a3e2-38fe-4f7d-b6ac-a1af32a09cf6,220124150052,2022-11-07,20221031113522_e1a17450fb82137a1a8f3f7e30fe2952,2022-11-07 19:09:36,20211129142724_7ae493c779d9189ee2c99e3b1c6ffbe7,水煮肉片,A,川渝风味
8802a3e2-38fe-4f7d-b6ac-a1af32a09cf6,220124150052,2022-11-07,20221031113522_e1a17450fb82137a1a8f3f7e30fe2952,2022-11-07 19:09:18,20220324135712_e682715c7e407613d077bba5bbd4dd15,干锅花菜,A,川渝风味
984b4f97-01df-498c-8ba0-6fb4cc7e26d8,220124150231,2022-11-07,20221030214015_6aad6b7e84ee10173abf6ec4a69d0d7a,2022-11-07 19:06:25,20211210105937_bd4255fcb66b8f2e0b239c446db8fd52,葱烧鲫鱼（减脂餐）,A,鱼虾鲜味
52e0e467-a961-4dbe-9a06-c3cbd55730e6,220124150231,2022-11-07,20221105191601_4eb6b5b1a88cde6bdac4ba9452b72ce5,2022-11-07 21:26:54,20211124134927_849f0159113be659fd06f0643698070e,肉蟹煲,A,鱼虾鲜味
984b4f97-01df-498c-8ba0-6fb4cc7e26d8,220124150231,2022-11-07,20221030214015_6aad6b7e84ee10173abf6ec4a69d0d7a,2022-11-07 19:05:33,20211124183241_274df18a6cd1671dc90332d3e058f2b7,黄金带鱼,A,鱼虾鲜味
807488b5-2e38-4ac5-ad07-b5d48c764163,220124150231,2022-11-07,20221023201016_fb602e5f93294b53c06d569c91912bf4,2022-11-07 19:46:28,20211210105937_bd4255fcb66b8f2e0b239c446db8fd52,葱烧鲫鱼（减脂餐）,A,鱼虾鲜味
f305795a-04ff-4e25-8041-e5dced451263,220124150231,2022-11-07,20221105094400_10c818e6196b9c0ad0801bb00509fbd8,2022-11-07 16:00:21,20220211101730_f5744f62db3fbdf8562ddb044fc432c9,白炒鲜竹蛏,A,鱼虾鲜味
25fe9c1b-7da1-4759-a38c-181e7081eb33,220124150231,2022-11-07,20221104145505_6a28d23ad87d56a405ade339eb31cff6,2022-11-07 21:23:58,20220211101730_f5744f62db3fbdf8562ddb044fc432c9,白炒鲜竹蛏,A,鱼虾鲜味
064fbee2-7c1a-41a3-b13e-afe65402d9d0,220124150231,2022-11-07,20221013210328_c23375636684e3f304e4f1d8e4c58e79,2022-11-07 18:53:56,20211210105937_bd4255fcb66b8f2e0b239c446db8fd52,葱烧鲫鱼（减脂餐）,A,鱼虾鲜味
fd0b9c32-10ae-4f63-9fcb-4a8648273e0f,220124150231,2022-11-07,20221030214015_6aad6b7e84ee10173abf6ec4a69d0d7a,2022-11-07 13:08:57,20211124183241_274df18a6cd1671dc90332d3e058f2b7,黄金带鱼,A,鱼虾鲜味
0ceeb48f-a9a7-42fb-8a26-1a50d693e228,220124150509,2022-11-07,20220417141840_7e23ca392b610e28f32a6e4dddb8cee3,2022-11-07 10:34:45,20211119130637_6b40183d98d7387317cf45f39a8b18a1,大厨炒方便面,A,能量主食
ba491c2f-48bc-4110-8dac-3a1c59bc17c8,220124150808,2022-11-07,20221106203201_7f706b69eb3e5a04d3c9d06fc55c7a8c,2022-11-07 19:05:03,20211124183227_6fba566ab5aa123f5c4301ffeb0ea235,冬瓜排骨汤,A,家常靓汤
4da69b99-0349-4a73-a3b1-62e978265450,220124150808,2022-11-07,20221106203201_7f706b69eb3e5a04d3c9d06fc55c7a8c,2022-11-07 23:37:49,20211202144122_6caa7ac21ef4b59614be6fa675d98442,青菜豆腐汤,A,家常靓汤
07725d77-d6c7-46a3-a8df-7237de9650ab,220510143647,2022-11-07,20221104161548_05102cee08eef8e6da32e19e62e2e5c5,2022-11-07 18:22:33,20211129175801_93a9cba282275c5445b37d7e65aa081b,蒜蓉菜心,A,粤式风味
d36fa693-29da-4712-8098-986419717954,220510144344,2022-11-07,20220105000357_1c5df66ebe970b78f8b404553c1b830b,2022-11-07 12:05:11,20220315130911_b1d5e0a0d6b67d744cbd99741825eaa1,腌笃鲜,A,雅致苏菜
24dfa89e-7534-415f-b346-fb68d2385059,220510144344,2022-11-07,20220424145526_7e00bbc7b383c4ee235d0aa1da80c7f6,2022-11-07 17:10:07,20220228143411_18b97b2bf149f3c2f2d97f72f562ad8a,油焖春笋,A,雅致苏菜
2047bbb8-1ca5-4b12-a187-8bef88e942eb,220510144706,2022-11-07,20221105133622_dfc4e857b162f0f01c5308705c98e2a1,2022-11-07 18:38:33,20211124183253_e22b0b7bc805855818747083c0e63357,蒜泥油麦菜,A,素菜小炒
8c8d31c9-0e97-42aa-b569-8ac2d7864333,220510144706,2022-11-07,20221104190032_0e51bbc3299ffaef752b3f040fa58cf8,2022-11-07 21:22:05,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,素菜小炒
bd5cdbd5-da76-45f0-a0c6-8b062821ea26,220510144706,2022-11-07,20221029222547_b5a580ec0c085c6a89460222c419da45,2022-11-07 11:00:19,20211115122950_4ce4a06a2546c696efe6c7d263f118bd,虎皮青椒,A,素菜小炒
ef8f789c-d5cb-47b7-ad17-41ee479efa87,220510144706,2022-11-07,20221002181337_0091613387ba8eaa6771b2aa9b0006e6,2022-11-07 13:05:10,20211124183253_e22b0b7bc805855818747083c0e63357,蒜泥油麦菜,A,素菜小炒
4b124d2b-eadd-4934-9c6e-95fb50793f7e,220510144706,2022-11-07,20221030082317_a6bb872acc203c6c5140c06c76c6b8ed,2022-11-07 19:05:02,20211124183335_85fb143b0a9457e3436d8b6b1b4d2e18,清炒荷兰豆,A,素菜小炒
4b124d2b-eadd-4934-9c6e-95fb50793f7e,220510144706,2022-11-07,20221030082317_a6bb872acc203c6c5140c06c76c6b8ed,2022-11-07 19:04:27,20211122150618_de40f04c8eba47ed67c223d4024e33ab,糖醋包菜,A,素菜小炒
