pdate,shunt_name,user_id,menu_id
2022-10-20,B,20220813103958_5325b966a7cda6ec34866e0696e2937d,2
2022-10-20,B,20220818190640_e20da48ed52e19d2ec21c387f9cafed0,1
2022-10-20,B,20220818200433_d0ddfadecfa543ea0a5d8d4bbd65a440,2
2022-10-20,B,20220828172931_2c2cb0f2efc009ca0f314c22e7baad18,1
2022-10-20,B,20220830220704_d739b9f344a914b2c3054a5092dffa0c,2
2022-10-20,B,20220901005206_ac20643e1e24882183592cad65a861cb,1
2022-10-20,B,20220903094737_0a25113643da81bb269973ab4c322eea,1
2022-10-20,B,20220904121025_0f16b99466934a6d9154cdb503fb32c9,1
2022-10-20,B,20220910133031_d1273a5f5b066ae226fb6374bbf55bf2,2
2022-10-20,B,20220914153547_3ebe4b7a9f68e92589d3cc0b795f3eab,1
2022-10-20,B,20220914232124_1d63be01efb440ae97b58a8b1da4ad04,5
2022-10-20,B,20220918115935_3f0dbce8431c0d36849e8f564eaa8f00,1
2022-10-20,B,20220924162329_70848581b663f8e0d1431ceee7831d1c,4
2022-10-20,B,20220928001458_49a6f488dce9d459a66ad3928bf26640,1
2022-10-20,B,20220929154616_248f32cfb4be053372265d909b56f3d8,1
2022-10-20,B,20221003125816_e2dbe26759675d217b8cfabcf906fe6b,2
2022-10-20,B,20221010125823_b587cbda57f003b8d47c8dd17266450d,6
2022-10-20,B,20221010210003_aff2e7a8f7b27cc3072fe7a3ea762d2c,1
2022-10-20,B,20221011133552_5060857995493c83d1b604faa31a8904,2
2022-10-20,B,20221012002920_cefe8bf9b6a565d659275934c6936572,4
2022-10-20,B,20221013121703_014d224c7a9bb33c08d16662e1889277,2
2022-10-20,B,20221013201317_bd75f194223ee036822878cf8064dbeb,1
2022-10-20,B,20221015141203_c97f28420e0ff2754fe906bd5f50c1f3,3
2022-10-20,B,20221015145600_6c397a522cbfa6e077f5b8227723caf2,1
2022-10-20,B,20221016175250_5af21a800f83b584a239e4799cb883c0,7
2022-10-20,B,20221016213743_a3eb2161835b80504af689cb7e0f2f9f,4
2022-10-20,B,20221016230409_00a7cd40b17b12369e46962a86e024d8,1
2022-10-20,B,20221017122503_bc4da0f17699fd2d7ae6ef90713bb0e9,1
2022-10-20,B,20221017221619_f09bde21745b6a2fe529f7abf308d28f,1
2022-10-20,B,20221020111941_042a44c860319f0119f834f0768fc3f8,2
2022-10-20,B,20221020174520_9ce47466e7d4c098afe10ad0123b9f9b,2
2022-10-21,A,20201114172149_ff43b4e3a03060d8cc2a67ae5c512663,1
2022-10-21,A,20211107162525_ac1123e1a1d5cde628f7b9463edad5f7,1
2022-10-21,A,20220218194700_b930bfa1c4105bb4344f8162ef51fcb8,2
2022-10-21,A,20220501130549_665d2a75d8fd3f748c26d2a0e4d6194d,1
2022-10-21,A,20220512235856_8ceff5e6f07125ebd55839b62bfd37ac,1
2022-10-21,A,20220517194627_01df16c8f338cb01ecec48b7bebe755e,1
2022-10-21,A,20220527215251_b8baaef0001d0b4e86d93e0dcfab255f,1
2022-10-21,A,20220718220205_d23533483e6aed39499b38b25bad7cb3,1
2022-10-21,A,20220806181945_f21af523a40512e83f54fed33719ca65,3
2022-10-21,A,20220816234719_a51db42f060f8b25b63bc6547ad2f553,2
2022-10-21,A,20220817182156_8a82f5aecf008fbaf977fb940b209ad6,3
2022-10-21,A,20220824105146_febffe9b90dee85457d2b787d42f0234,1
2022-10-21,A,20220826180908_0c46ef8911ddd883a2788b8377cdd343,1
2022-10-21,A,20220831094059_e0a053f23f05f77a4dbc768bdab3be28,4
2022-10-21,A,20220831233833_b6298ff4d5543d33fc6ce90b8a38154a,9
2022-10-21,A,20220903105247_d93a94f63715dae8ffecf8e48d1e592f,2
2022-10-21,A,20220915134737_00b8ba60e82ff3db65cdea65e050e87a,3
2022-10-21,A,20220918185419_b7dc134b541d243b754c1d464fa893d4,1
2022-10-21,A,20220928184722_69483e9ccdcd88052e9a17b01f923e38,2
2022-10-21,A,20220929212012_9591011c2416e6626fca35156912b228,1
2022-10-21,A,20221012031751_bfb86e55751ded4b4adbd936aa688c76,1
2022-10-21,A,20221012093157_b3e28929db4cbad61f3d7b0d7a380550,1
2022-10-21,A,20221012171331_96d587d3d2c4b7cc3b9b14e3e1b69a79,1
2022-10-21,A,20221014135046_8b225aa114f31cd82a2b2a8e9868ff4a,1
2022-10-21,A,20221014205228_12e51618984b04b74df259d7b38007a3,2
2022-10-21,A,20221016002255_c3f3e5dec891f8a8fef7abcbe006b788,4
2022-10-21,A,20221017212933_ac49782de8687dcd4424781b63e6ac7a,5
2022-10-21,A,20221019112806_40978c0a7c514b3cfc5d9aaaa4558d0c,1
2022-10-21,A,20221019212016_490f6cc26f9eb50c240b74c8bd66c059,2
2022-10-21,A,20221020115932_bba9249371e9156a84619c9e41984851,3
2022-10-21,A,20221020161956_ba890fd7e3e125d4ea11fbcd161e8fb3,7
2022-10-21,A,20221021165812_55febf7e84f251302f505c2dd349fd9a,1
2022-10-21,A,20221021175759_0943055cb642e6294a2d5639be333605,2
2022-10-21,B,20190316155800_c14cabe5905aa3162b6b8e6c9224b9e1,2
2022-10-21,B,20210206170149_80b9c498fd2fd92c43accabf6be7fcb6,1
2022-10-21,B,20210830192044_a31851991e066a3341a23d10eb335120,2
2022-10-21,B,20210906113229_aa0c1cbd10927a882e5aeafe913eacd1,1
2022-10-21,B,20211029192836_97d2ee94c7c68d38da0fb161036d4534,2
2022-10-21,B,20220301132741_dd846c7ab0476c67f3c3ee90f09e45e7,3
2022-10-21,B,20220422100309_7f12e4847dfb5496f5efb8fce0b2ce79,1
2022-10-21,B,20220524202208_f9539bf2bc6884e2bde53dc1b129d37c,1
2022-10-21,B,20220605163032_911572698d323b108bc5bd9049c4323f,3
2022-10-21,B,20220621074148_f193e7d63f78851b0d58786c0408d34c,1
2022-10-21,B,20220630204307_b86b3d7dcf4514d1e0a911c233e5fc43,1
2022-10-21,B,20220702234510_b9da994ef10c7ea7632a9c451541b96f,3
2022-10-21,B,20220710235626_21ef6820ba9e289961526b4b47a25cfe,2
2022-10-21,B,20220715142034_6bd63c7e1e635bf401e2520296f0c2fb,2
2022-10-21,B,20220810173126_a5654e648376d110574f2a4ee2452ec8,1
2022-10-21,B,20220818200433_d0ddfadecfa543ea0a5d8d4bbd65a440,2
2022-10-21,B,20220904113623_2aa22b4086c387f65318af9804e5b9bd,2
2022-10-21,B,20220905091535_931da0150961cef8b42c15cb75b1f71a,4
2022-10-21,B,20220905234319_b427b0af7082c09fcdf05c3efa4c8556,1
2022-10-21,B,20220914232124_1d63be01efb440ae97b58a8b1da4ad04,2
2022-10-21,B,20220916192044_c25cbad60c443ca2b961e6b67336e8fe,1
2022-10-21,B,20220923010408_a0aa5f81dc8e8aca7e9e6f9886b35397,2
2022-10-21,B,20221001215307_bf048bf7d784993164397d529e106efd,2
2022-10-21,B,20221009170105_e53d3d4f5b9cb8cf08f3ecdbbfe5e20d,1
2022-10-21,B,20221009215758_17da336be9f28abcf5f286810c644d71,2
2022-10-21,B,20221010125823_b587cbda57f003b8d47c8dd17266450d,1
2022-10-21,B,20221011133552_5060857995493c83d1b604faa31a8904,2
2022-10-21,B,20221012002920_cefe8bf9b6a565d659275934c6936572,1
2022-10-21,B,20221013184032_332ae3d845ca66f636b7535c84188091,2
2022-10-21,B,20221018201057_957e71c1661056d05c556078fec78aa9,1
2022-10-21,B,20221019163626_0141640edce454db0cea7347e4d9cf91,1
2022-10-21,B,20221019185155_57525df67d4bb72783159b83b76dde9e,1
2022-10-21,B,20221019225549_a9b8b96ed0037ffee10e32827b1dbe39,1
2022-10-21,B,20221020034129_f14c90bb6958a0d17b4757d7e6d40889,1
2022-10-21,B,20221020121435_e8de10039f5fbbb4e9f46c360a50efaf,1
2022-10-21,B,20221020174258_d6f4557a912bc0c18789664a4a4c13da,4
2022-10-21,B,20221021161949_d639067ab1a34a58bdcf07c76f3543a0,2
2022-10-21,B,20221021190419_07eec41eabaced1292e62f2a5b39af29,1
2022-10-22,A,20201212143041_03633e5843f2098069b625daf39a9a9b,2
2022-10-22,A,20220220222114_2e99a3b4f202598b13168bd6733d6646,1
2022-10-22,A,20220311120153_0ea76a13bbefb1f600e9471cf5d62126,1
2022-10-22,A,20220314232922_83afb4d4faffd7a8ff3623e45964d950,1
2022-10-22,A,20220316125640_012f18f2432c2523a5f9ea2a938d7ac2,1
2022-10-22,A,20220415132951_f14f3ca6963f0b62df0494214d1fcd36,1
2022-10-22,A,20220424200858_74e1b6cf2d971b30a8cab857543e610c,1
2022-10-22,A,20220427014113_f0429c4193e73096bcafcdcca3b124d9,1
2022-10-22,A,20220430171242_0bb5099a3f4f941aa917bdfb3340c02f,1
2022-10-22,A,20220501002158_d9de2cdd4ce9dcd7b07dff4a592bf702,1
2022-10-22,A,20220505151919_9359049051dd26b24bcf686efe9cbaf2,1
2022-10-22,A,20220527215251_b8baaef0001d0b4e86d93e0dcfab255f,1
2022-10-22,A,20220607121450_1d94d713466ededdb0f6b3554ace3bac,1
2022-10-22,A,20220618160659_5a6fab9c69ae70836e494e2dff3d3339,2
2022-10-22,A,20220624220043_9285a442a8ed5a9ae8144de064001a8c,1
2022-10-22,A,20220627140217_53092f6ebf89df5d9542ec1c42fd3637,3
2022-10-22,A,20220703164620_d7465b7ce84be6cd19ba87d3c4dd48a9,1
2022-10-22,A,20220703191709_eec02365e787fb186249d990ae504ad2,1
2022-10-22,A,20220704130213_d9207b5e9ebc107995599315e53709ec,1
2022-10-22,A,20220717072327_57c4052779d91b4e12c5de272d5fd871,1
2022-10-22,A,20220724163834_cfdb88ba95c6fb3fc7ec232fcc861365,1
2022-10-22,A,20220806161318_98e8761875fda9aa6b12b7415920a1cf,1
2022-10-22,A,20220810141109_fa19d7ef89a93113bd33cdb14d9ab8b6,2
2022-10-22,A,20220810191246_7f8d65e0c679ef2bd049a9a069f0bf87,1
2022-10-22,A,20220814192521_1fdfe7bb62019134c759b9093142ce4d,1
2022-10-22,A,20220821102704_46ad0b391f5a1e69a23c7fd6cf60897c,1
2022-10-22,A,20220821113511_aa975c591eb94ab8e36a037e0f1662aa,2
2022-10-22,A,20220824105146_febffe9b90dee85457d2b787d42f0234,5
2022-10-22,A,20220827103527_84a726c0e656da41d92ac8f307ef0562,1
2022-10-22,A,20220831094059_e0a053f23f05f77a4dbc768bdab3be28,1
2022-10-22,A,20220831233833_b6298ff4d5543d33fc6ce90b8a38154a,6
2022-10-22,A,20220918075626_c2cbcee05a7cbee6d531fd034004ff99,1
2022-10-22,A,20220925105131_506b8ee9d97a9bb04bd43249f5043539,2
2022-10-22,A,20220925235613_d014d896680b6cff323598b9ee639364,2
2022-10-22,A,20220927184809_34ab557067eb8da6bf251ab603188096,1
2022-10-22,A,20220928172025_c0723dad228bd1c26f03e220a6a5c2ad,1
2022-10-22,A,20221002112214_34d9d0d0642ab33d6905b45e7d6c0724,1
2022-10-22,A,20221002181337_0091613387ba8eaa6771b2aa9b0006e6,1
2022-10-22,A,20221007173506_95407033492f655501475f5ffffd5883,2
2022-10-22,A,20221008193017_3ccec21be5885e26d5aefff121cf47c0,2
2022-10-22,A,20221009124740_42e43432630ef1e182c0d605db1d2fe5,2
2022-10-22,A,20221010120856_059ea320b00478da1945c16c0ba8cf1d,1
2022-10-22,A,20221011210226_f2c9337344867f2b08a34ab8b18cfc99,1
2022-10-22,A,20221012202619_36455f54542778f669848f9e8813f2b6,1
2022-10-22,A,20221013180741_5cb4bd2c31158c1102d9ff9e45a08deb,1
2022-10-22,A,20221013213802_eed143199adfafa196d13e62787579f8,2
2022-10-22,A,20221017151108_4a3239edfebbcf4ab357fbf64a5f6b05,2
2022-10-22,A,20221018234135_78b2e8824407b9614abb1ed0b36504dc,1
2022-10-22,A,20221019132630_4f25a7051121ab028d9a4472b4c6f7f6,1
2022-10-22,A,20221021202215_9ccce8c265ade7be5c76bcf5e3963b79,2
2022-10-22,A,20221022010645_f5c996af3d95a32af4621413b7f16440,1
2022-10-22,A,20221022084942_0df396bd787c01ecd90026baa711dc85,3
2022-10-22,A,20221022121906_7f339cc5332de800ccb433a9166e9dbd,3
2022-10-22,A,20221022133857_789745ca654c4362e72cfafdea6cf532,1
2022-10-22,A,20221022185757_c8c65ed63691cf3acb663c28bfd8f881,1
2022-10-22,A,20221022200549_2a6848412c0b08bc980f326a1b804172,1
2022-10-22,B,20190722132834_e50932d5159c6ae79c2d7649c46d764b,1
2022-10-22,B,20210122095525_719d9131078d6287bf6e2505bab8146d,3
2022-10-22,B,20210429094244_d8aebb5fc374b5b608f8962a13b494bf,3
2022-10-22,B,20210705160602_fbe013dd7adfcfc73c5fd29fc98bee80,1
2022-10-22,B,20210706231339_35a0ecc99270886deda6c5a5c7402fe0,1
2022-10-22,B,20211030165149_6d5a78c5a3a5ae38cabd474064271832,2
2022-10-22,B,20220310123720_49ce1797ff6d3f6c73ca8d2a3e79c3f7,1
2022-10-22,B,20220422100309_7f12e4847dfb5496f5efb8fce0b2ce79,1
2022-10-22,B,20220519225729_d4e8841933efdb4f027de36d22331fd1,2
2022-10-22,B,20220524202208_f9539bf2bc6884e2bde53dc1b129d37c,1
2022-10-22,B,20220530131705_e291312fc26e77998769db48da6429a8,2
2022-10-22,B,20220604125449_1b67cce73b26a0715b37b9a3d1b0a1dd,1
2022-10-22,B,20220619110032_f6aafb0f6f236b79dcc825fc4a672338,8
2022-10-22,B,20220621112201_6f97abd2d31e88d41cc1f79780c28a85,1
2022-10-22,B,20220621184215_f1809160d9e857920c8cf3ec47a78872,2
2022-10-22,B,20220708112827_4cf2b883ad877d754b8318d23a60b397,2
2022-10-22,B,20220712171733_10d1c66a4ffc8ed48cf7f11617e7d350,4
2022-10-22,B,20220714212217_08a725725899aa68b737ce4c58fb4e12,1
2022-10-22,B,20220802120849_044c744d672ef4f2bc3fd03d59de5996,1
2022-10-22,B,20220810151051_c86cef8712efb96181f7ba9297912746,2
2022-10-22,B,20220812221249_ae1239556752503382eab8b2a246a2bc,1
2022-10-22,B,20220820151011_b2bcaf8bfdc6b84d6f13747e50d2da28,2
2022-10-22,B,20220903094737_0a25113643da81bb269973ab4c322eea,1
2022-10-22,B,20220905155431_d61763d0ecfd7cda07b59ad8516f9f1f,2
2022-10-22,B,20220907152701_bd3022b6d9de46c10ded2f3be74e336f,2
2022-10-22,B,20220911105512_24b0c5293808cb12cecf81887b8b383e,9
2022-10-22,B,20220912204658_176922cfdaba04679e86af5c24111071,3
2022-10-22,B,20220917122125_d10f23c2a478cad2819362720fc23634,2
2022-10-22,B,20220924100231_7fa1b485f8d3147164575ea3bd21df41,5
2022-10-22,B,20220928103120_d664f67a6cedf32d2cbd070e31038028,2
2022-10-22,B,20220928194839_1c6317797e1b4034e35d347ca45315a6,1
2022-10-22,B,20220929005319_d8b7a95190b8abfbb653b1f0ac4f4ac9,1
2022-10-22,B,20220929162231_f3aeae7f5d4c2d315b8c0424ca53443d,1
2022-10-22,B,20221001110759_3d64a8ec85b7c83426be1df216fe6b36,1
2022-10-22,B,20221001215307_bf048bf7d784993164397d529e106efd,1
2022-10-22,B,20221005091639_4ce3a4bc218667afccb394c914ee8f71,1
2022-10-22,B,20221008180543_43595e525b7526eba2f477eb1dbc4998,1
2022-10-22,B,20221008185611_19016057ee3396e322cd18c0065f31e2,1
2022-10-22,B,20221010105601_b73279fc012539aa44b8bf452a6d14b0,1
2022-10-22,B,20221010132746_3cb4bcd2bc2af52cd629d710e89c2367,1
2022-10-22,B,20221010212102_50e86c2821366564e24bd7c0105334d8,7
2022-10-22,B,20221011110458_f44651115ebdd1d31a60f82045893253,1
2022-10-22,B,20221012011823_c40667ebb99c03ce1918a0c65a663ccf,1
2022-10-22,B,20221014125903_a46ac4dc90b8fb7abb013e141d17fdea,1
2022-10-22,B,20221015145600_6c397a522cbfa6e077f5b8227723caf2,5
2022-10-22,B,20221016153818_f4e009dac20bc6c613404751e7b1e219,1
2022-10-22,B,20221016230409_00a7cd40b17b12369e46962a86e024d8,3
2022-10-22,B,20221018004007_88d13ef115d80d2fe5f413c06483e4c5,1
2022-10-22,B,20221018100803_90bae402ad9a8fdb929309df838b6d4a,1
2022-10-22,B,20221018201057_957e71c1661056d05c556078fec78aa9,2
2022-10-22,B,20221019185155_57525df67d4bb72783159b83b76dde9e,2
2022-10-22,B,20221020174258_d6f4557a912bc0c18789664a4a4c13da,1
2022-10-22,B,20221021161949_d639067ab1a34a58bdcf07c76f3543a0,1
2022-10-22,B,20221022104759_230f5dbaf2fbc3693b8d03b39448181c,1
2022-10-22,B,20221022181438_8dda2492b976fb4122961ba6c06c19ae,1
2022-10-22,B,20221022212846_86a4f1801064437c27b61c13d8547dce,4
2022-10-23,A,20210321130204_67fcf3e44047784d7186f1ad6c4f4707,1
2022-10-23,A,20211105154136_933cd857b6de8b68d1fde68fbd6c43ae,2
2022-10-23,A,20220207131654_3a0974781c8837f3783f3f2f35123e67,1
2022-10-23,A,20220212110620_e2a7cfd9a03e593d9dba383fd912c4f9,1
2022-10-23,A,20220309224441_15157e62ec554dbf21754acd61f29f2e,1
2022-10-23,A,20220326195347_2aa19bcc8497b946b4a92abc5a97d373,1
2022-10-23,A,20220329222814_3877ab923703833897b2163902f62ca5,1
2022-10-23,A,20220329235112_46476cfa21931c7bfa37a3fdab2a4b08,1
2022-10-23,A,20220402154406_08d7ef971508115ad4b09aa088dcd6c7,1
2022-10-23,A,20220406175812_87c0ab7fd60f221045fc81e5febf6f01,1
2022-10-23,A,20220426234108_a93a76c06a9be8cbfc88b30b6e124023,1
2022-10-23,A,20220427014113_f0429c4193e73096bcafcdcca3b124d9,1
2022-10-23,A,20220523233758_f17016ef781d1921dcf3b93a331d61d5,1
2022-10-23,A,20220612180920_7d56a61c6bde3f731085418db79aa999,1
2022-10-23,A,20220630233458_b31ce0c10acfed7757ba651ac47ba1f6,1
2022-10-23,A,20220703191709_eec02365e787fb186249d990ae504ad2,2
2022-10-23,A,20220728184825_0ae60af06cf946a9aacd38d82a9855b1,1
2022-10-23,A,20220806161318_98e8761875fda9aa6b12b7415920a1cf,1
2022-10-23,A,20220814201623_210623c8f1d79eb2df104abcb4308906,1
2022-10-23,A,20220824105146_febffe9b90dee85457d2b787d42f0234,2
2022-10-23,A,20220824151756_5075738e7362c67fc4c0613f166e45e8,1
2022-10-23,A,20220831094059_e0a053f23f05f77a4dbc768bdab3be28,8
2022-10-23,A,20220831233833_b6298ff4d5543d33fc6ce90b8a38154a,1
2022-10-23,A,20220907135918_8a69dfc1f445aa178b0a635015cb558b,3
2022-10-23,A,20220910174719_22eb9a95af822549e199fcdcbccc9bbb,1
2022-10-23,A,20220914104513_8a8e706ab5d537a93c8e82601e496e61,1
2022-10-23,A,20220917131813_5447da059ad41de7913c0a431e0e984f,1
2022-10-23,A,20220917220404_fe3c7fd64af84fe15bab53f630b1d85d,1
2022-10-23,A,20220929185247_40cd19aad93705378162950be3ba886c,1
2022-10-23,A,20220930142450_8748c85092d54b78721368d2adf68c0a,1
2022-10-23,A,20220930173257_47b3298faacd19d007cc24312b40c2be,2
2022-10-23,A,20221002112214_34d9d0d0642ab33d6905b45e7d6c0724,3
2022-10-23,A,20221010210939_d0c805a357f8b8aaf6512a5bbb3959ad,2
2022-10-23,A,20221013213802_eed143199adfafa196d13e62787579f8,1
2022-10-23,A,20221014080012_98e5a34be2b3076ab751f02b64911dbc,1
2022-10-23,A,20221016002255_c3f3e5dec891f8a8fef7abcbe006b788,1
2022-10-23,A,20221017151108_4a3239edfebbcf4ab357fbf64a5f6b05,1
2022-10-23,A,20221018194945_c799b00a384d1a0556106c549de2becc,1
2022-10-23,A,20221019180239_32bf0c3ee67fbf54e6e3967d7de91b38,1
2022-10-23,A,20221020172356_2a5ff501ad423a38b8b909c5136aa41d,1
2022-10-23,A,20221021201011_230a9669cc6ea1db970502ebc56b6b2e,1
2022-10-23,A,20221022182612_cb4e0a3ac44ecb670f1cee5e7a29f8b3,3
2022-10-23,A,20221022200549_2a6848412c0b08bc980f326a1b804172,2
2022-10-23,A,20221023075407_fb943e2d6a62f8381e9bc81d3f6756b2,1
2022-10-23,A,20221023143552_92a7d7c14b5de64386d0e4d54145b666,2
2022-10-23,A,20221023165700_453a64f31724e3f18bf5145dffb3add2,1
2022-10-23,A,20221023202755_ab0e8c505a4c71f6e67f6d1ace547ddb,1
2022-10-23,B,20190316161047_2ec1f80a3f44e6952be28fcab3cf476a,1
2022-10-23,B,20210425121053_68b8d2ab004ae8e8ce74927fba870e31,3
2022-10-23,B,20211124092302_3f2ef25dd8f8225bbecac9f59d14f922,1
2022-10-23,B,20220109224300_9579b55f01fedb49e8ff54801d179085,1
2022-10-23,B,20220301132741_dd846c7ab0476c67f3c3ee90f09e45e7,1
2022-10-23,B,20220307203801_45496d70e44adef08309e814a563a371,3
2022-10-23,B,20220307222316_09ec49c8c316b6082f5942f0b4fdf3ec,1
2022-10-23,B,20220315210915_de355e3f55f760d3b6a1f4c2fd340291,1
2022-10-23,B,20220328225423_74256490eb55776fd9b7d548a5844bb3,5
2022-10-23,B,20220604125449_1b67cce73b26a0715b37b9a3d1b0a1dd,1
2022-10-23,B,20220704131255_b633f1535e052db2b4a278636a09b95f,1
2022-10-23,B,20220705194112_5adabae25297b19d2ba4a6dd62e797fa,1
2022-10-23,B,20220711195356_aa36c57191a75f298d7c7516e3683841,1
2022-10-23,B,20220726145842_bc07c6e3b4df8039bdf0c758aa28406f,2
2022-10-23,B,20220803130547_c7f1593e1666372379111b6bd6e43801,1
2022-10-23,B,20220804133642_ff225c1437547c44893eb4a30b13e437,2
2022-10-23,B,20220806123435_1d17a16c5d122b650358fd17fb539be8,1
2022-10-23,B,20220814111016_86cc9e5fabfbe1239fe2c6290eeb1d5a,1
2022-10-23,B,20220816133105_6ad25fba2e2875e93d7e50a1034a84b7,2
2022-10-23,B,20220816160735_4bcadcb45c02807f47cdf2fb04da8b50,1
2022-10-23,B,20220821103446_8d13d5dba601d1a2fae15c689729417a,4
2022-10-23,B,20220822100255_81e8e3f06f92b16fc5b86092729f40ec,4
2022-10-23,B,20220824194041_49561c3f77671fb08bd5e02608cc7d60,1
2022-10-23,B,20220830175323_379c09d0efe8f8666c0bfc53dff44bbe,1
2022-10-23,B,20220902104506_e7a061b3f086da067082e1512841f5e0,1
2022-10-23,B,20220903121831_1b47721ac59bf70a33f58c7992dda7f0,1
2022-10-23,B,20220905234319_b427b0af7082c09fcdf05c3efa4c8556,4
2022-10-23,B,20220929154616_248f32cfb4be053372265d909b56f3d8,1
2022-10-23,B,20220930224416_7434121cfd12460ba571169e011f4434,1
2022-10-23,B,20221001221526_c62a9430c6969fc55ac4317b396a31d9,1
2022-10-23,B,20221003091602_daa4472a0c931366bb231e517da7632f,1
2022-10-23,B,20221010105601_b73279fc012539aa44b8bf452a6d14b0,1
2022-10-23,B,20221010132746_3cb4bcd2bc2af52cd629d710e89c2367,1
2022-10-23,B,20221011160437_909a44c8612766d1b33aafe617edfe56,3
2022-10-23,B,20221012011823_c40667ebb99c03ce1918a0c65a663ccf,2
2022-10-23,B,20221014125903_a46ac4dc90b8fb7abb013e141d17fdea,2
2022-10-23,B,20221016230409_00a7cd40b17b12369e46962a86e024d8,1
2022-10-23,B,20221019004037_315bbabf774b61a1e5ce89016e743034,1
2022-10-23,B,20221019084705_11582d615abbc3dc14da795a0e7bb2de,4
2022-10-23,B,20221019114930_f378c9ed67e1d7021f6087193135e505,6
2022-10-23,B,20221021124233_4cbad54fa830f245e8f5499e3ef2e2c4,3
2022-10-23,B,20221021211410_7a622e61780ca288039b0738baa654cd,4
2022-10-23,B,20221022084701_8ed9fee477326dfccae25f1c896f662c,1
2022-10-23,B,20221022212846_86a4f1801064437c27b61c13d8547dce,3
2022-10-23,B,20221023090117_b1fa5f89806824724960b7c223412c7d,1
2022-10-23,B,20221023170703_650e88bdd22b24fe688d7fc9946c2ea8,1
2022-10-23,B,20221023180854_0d44bef38d19952ac88c4824e2fd2bb1,1
2022-10-23,B,20221023190845_2ec8b76d681983e822d2da7fc987357c,1
2022-10-24,A,20201020125510_1237d49dab68cfc994401999d8f045f4,1
2022-10-24,A,20210722015732_4195f09541224643da46badfb7aa32ed,1
2022-10-24,A,20210822104814_087a2b572627df95f5142fcfefc98444,1
2022-10-24,A,20210906133502_a4d36ea25ea0bc041970b5652ea3100e,1
2022-10-24,A,20220228160229_31826f883b7a2aa81f480e53da3fda28,1
2022-10-24,A,20220310143806_efe36ced586a34e73bc484f935f53007,1
2022-10-24,A,20220314205200_5ae2717032d36c47cc7602d667a09ef3,1
2022-10-24,A,20220423120730_1191e24d0f64a0e55c87777bf596e7ba,2
2022-10-24,A,20220424062808_ac4c8c76218658d523ad6ec2ac20f8ce,1
2022-10-24,A,20220424164030_2aeff49f478d9d760f7b35a88061a73e,1
2022-10-24,A,20220430223127_1682f19c7d3cb785fa98ad5bfa6f612d,1
2022-10-24,A,20220513193400_46e6a321cce0180eef58ab8048fd0818,2
2022-10-24,A,20220516112427_9fb84685a9cfe70254d76ba1b46a7539,1
2022-10-24,A,20220525225707_2ae94741cd4ffaf0cc6b25658f78b80b,1
2022-10-24,A,20220602160959_0d5ea1fbbada7ac686462e5be7d41774,1
2022-10-24,A,20220613103051_8eda3c3f953720fc7cd07d7ec0d568d9,2
2022-10-24,A,20220626203344_7bf97cb6414ab761376589da957da039,2
2022-10-24,A,20220714105353_39652d9221713e1432068b5a6132cf1b,1
2022-10-24,A,20220803111404_0ec2c08ae9e606256b012bcc5024a623,1
2022-10-24,A,20220805193319_84970c50c469bdcb9e0ba279646acc5a,4
2022-10-24,A,20220815142159_36c2d49643fead8f0b8a317a8863a03d,1
2022-10-24,A,20220817182156_8a82f5aecf008fbaf977fb940b209ad6,1
2022-10-24,A,20220830145952_2ec30b4de3f3f557ea22e31ac4597355,1
2022-10-24,A,20220831094059_e0a053f23f05f77a4dbc768bdab3be28,3
2022-10-24,A,20220903232939_9aa2e45b0c009aa57efbb1988db4e317,2
2022-10-24,A,20220914213846_158e1bdef03562e23f8f6ef4ff39acf3,1
2022-10-24,A,20220915171147_88751d1bb6b27821ddfa90035921b9cd,1
2022-10-24,A,20220918143700_665da8d0cd2efe2b9b519f02ca0bfe8b,1
2022-10-24,A,20220922162142_ca3788a0b2e4af40236abaa019fbd209,1
2022-10-24,A,20220923152618_7c4c5dade01d17948409c307e4e9f840,2
2022-10-24,A,20220929104852_71f95abf9966d196428141108bf02a3a,1
2022-10-24,A,20220929180605_35870b6fc86de5c9d046d1bdd9663cd0,1
2022-10-24,A,20220929201655_814ba68f5d776db364f9cea21eecdb10,1
2022-10-24,A,20221002112214_34d9d0d0642ab33d6905b45e7d6c0724,1
2022-10-24,A,20221003101259_5181caf8544981e16c2662807bc31c60,2
2022-10-24,A,20221005095940_78af81f728136c620a825d38880d0bce,2
2022-10-24,A,20221016082807_1404f4f11562cd423004aa1d9b3f46c1,1
2022-10-24,A,20221017233955_c0fdabd11944fe75a0b6b6d407781134,1
2022-10-24,A,20221019025238_361db4c6ae843e48bb9866776005fa00,1
2022-10-24,A,20221019112806_40978c0a7c514b3cfc5d9aaaa4558d0c,2
2022-10-24,A,20221020140843_041bc5e1d0d7829fa37dba0c77efa2dc,3
2022-10-24,A,20221021023045_7ab08abf80dde270f5aade2b4dbcb291,1
2022-10-24,A,20221021201011_230a9669cc6ea1db970502ebc56b6b2e,1
2022-10-24,A,20221022084942_0df396bd787c01ecd90026baa711dc85,1
2022-10-24,A,20221023134043_626a749de26fca89eddc840b3a378e90,4
2022-10-24,A,20221023223823_2cfa1f2e180498e08d2ead36c9d5d222,3
2022-10-24,A,20221024121745_26314335a90644dfc307d4bbed26b389,4
2022-10-24,A,20221024151334_16035a6f588e06df2507e76f96d437ff,9
